seed,node,source,destination,app_sequence,origin,ingress_peer,enqueue_event,identity_ordinal,same_app_nsdp_owners_before_enqueue,same_app_waiting_before_enqueue,forward_event,hop_admission_event,next_hop,hop_sequence,nsdp_release_event,completion_event,completion_reason,completion_resend_count,capacity_release_event,receiver_feedback_event,receiver_feedback_reason,ingress_hop_sequence,ingress_previous_feedback_event,ingress_previous_feedback_reason,ingress_same_hop_replay,enqueue_s,forward_s,hop_admission_s,completion_s,capacity_release_s,app_unique_delivered_by_stop,app_destination_delivery_events,app_first_delivery_event,app_first_delivery_s,status_at_stop
130,2,2,1,1101,local,,31469,1,0,0,54665,54667,4,37,58569,58570,dack,1,75672,,,,,,,307.04,333.534293688,333.534293688,337.831293632,357.83129366,True,1,332312,610.893811086,released
130,7,7,1,1103,local,,31606,1,0,0,57147,57149,8,36,57900,57901,dack,0,74685,,,,,,,307.14,336.160292498,336.160292498,336.986292442,356.98629247,True,1,531165,792.958811086,released
130,3,3,1,1104,local,,31673,1,0,0,37121,37123,1,39,40485,40486,ack,0,40486,,,,,,,307.16,312.848108105,312.848108105,316.605108077,316.605108077,True,1,40261,316.300808077,released
130,7,7,1,1105,local,,31679,1,0,0,71639,71641,8,37,72240,72241,ack,0,72241,,,,,,,307.16,353.567292498,353.567292498,354.263292442,354.263292442,False,0,,,released
130,4,2,1,1002,relay,2,32118,1,0,0,117919,117921,5,42,135368,135369,no_ack,2,135369,32119,ack,22,,,False,307.707813632,403.984000056,403.984000056,421.742000028,421.742000028,False,0,,,released
130,2,2,1,1108,local,,32298,1,0,0,54672,54674,4,38,59437,59438,dack,1,76539,,,,,,,307.86,333.534293688,333.534293688,338.585293632,358.58529366,True,1,340529,618.615811086,released
130,3,3,1,1109,local,,32521,1,0,0,38045,38047,1,40,40877,40878,ack,0,40878,,,,,,,308.06,313.758108105,313.758108105,317.073108077,317.073108077,True,1,40740,316.911808077,released
130,4,2,1,1008,relay,2,32798,1,0,0,135374,135376,5,43,136967,136968,ack,0,136968,32799,ack,23,,,False,308.422813632,421.742000056,421.742000056,423.605292444,423.605292444,True,1,166621,453.749811086,released
130,2,2,1,1112,local,,32960,1,0,0,56215,56217,4,39,57615,57616,dack,0,74434,,,,,,,308.54,335.081293688,335.081293688,336.804293632,356.80429366,True,1,284262,566.615811086,released
130,8,7,1,1036,relay,7,33071,1,0,0,64272,64274,2,40,66261,66262,ack,0,66262,33072,ack,25,,,False,308.708812442,344.149295374,344.149295374,346.723295346,346.723295346,True,1,456819,721.068811086,released
130,3,3,1,1115,local,,33291,1,0,0,38052,38054,1,41,41644,41645,ack,0,41645,,,,,,,308.88,313.758108105,313.758108105,317.853108077,317.853108077,True,1,41531,317.743808077,released
130,3,3,1,1116,local,,33317,1,0,0,39039,39041,1,42,43298,43299,ack,0,43299,,,,,,,308.9,315.019108105,315.019108105,319.790108077,319.790108077,True,1,42435,318.653808077,released
130,8,7,1,1012,relay,7,33396,1,0,0,64279,64281,2,41,66258,66259,ack,0,66259,33397,ack,21,,,False,309.033812442,344.149295374,344.149295374,346.723295346,346.723295346,True,1,489093,751.176811086,released
130,4,2,1,1014,relay,2,33466,1,0,0,136974,136976,5,44,142960,142961,ack,0,142961,33467,ack,24,,,False,309.072813632,423.605292472,423.605292472,429.754292444,429.754292444,True,1,180571,468.517811086,released
130,7,7,1,1119,local,,33577,1,0,0,72247,72249,8,38,72663,72664,ack,0,72664,,,,,,,309.12,354.26329247,354.26329247,354.835292442,354.835292442,True,1,546769,808.831811086,released
130,7,7,1,1120,local,,33604,1,0,0,72670,72672,8,39,79855,79856,ack,2,79856,,,,,,,309.14,354.83529247,354.83529247,361.595292442,361.595292442,True,1,576258,836.612811086,released
130,2,2,1,1121,local,,33713,1,0,0,58603,58605,4,40,59435,59436,dack,0,76538,,,,,,,309.24,337.837293688,337.837293688,338.585293632,358.58529366,True,1,346786,623.828811086,released
130,8,7,1,1042,relay,7,33789,1,0,0,64286,64288,2,42,71106,71107,dack,2,108565,33790,ack,26,,,False,309.384812442,344.149295374,344.149295374,352.885295346,392.885295374,True,1,474318,736.473811086,released
130,4,2,1,1020,relay,2,33892,1,0,0,142967,142969,5,45,151668,151669,ack,1,151669,33893,ack,25,,,False,309.488813632,429.754292472,429.754292472,438.425292444,438.425292444,True,1,184627,472.612811086,released
130,7,7,1,1125,local,,33960,1,0,0,74596,74598,8,40,79852,79853,ack,1,79853,,,,,,,309.5,356.940292498,356.940292498,361.595292442,361.595292442,False,0,,,released
130,3,3,1,1126,local,,34067,1,0,0,39046,39048,1,43,43295,43296,ack,0,43296,,,,,,,309.6,315.019108105,315.019108105,319.790108077,319.790108077,True,1,42784,319.199808077,released
130,4,2,1,1026,relay,2,34154,1,0,0,151675,151677,5,46,155720,155721,ack,1,155721,34155,ack,26,,,False,309.748813632,438.425292472,438.425292472,442.871292444,442.871292444,True,1,191479,479.073811086,released
130,2,2,1,1130,local,,34710,1,0,0,73107,73109,4,41,74838,74839,dack,0,93824,,,,,,,310.34,355.309293688,355.309293688,357.058293632,377.05829366,True,1,332820,611.413811086,released
130,2,2,1,1131,local,,34734,1,0,0,74438,74440,4,42,78267,78268,dack,0,96689,,,,,,,310.36,356.804293688,356.804293688,360.438293632,380.43829366,True,1,341931,619.993811086,released
130,3,3,1,1132,local,,34886,1,0,0,39934,39936,1,44,48319,48320,ack,2,48320,,,,,,,310.5,316.046108105,316.046108105,326.248288077,326.248288077,True,1,48134,326.102808077,released
130,3,3,1,1133,local,,34911,1,0,0,39941,39943,1,45,45429,45430,ack,0,45430,,,,,,,310.52,316.046108105,316.046108105,322.676108077,322.676108077,True,1,44554,321.539808077,released
130,8,7,1,1051,relay,7,34950,1,0,0,65006,65008,2,43,67222,67223,ack,0,67223,34952,ack,28,,,False,310.541812442,345.150295374,345.150295374,347.945295346,347.945295346,True,1,455092,719.443811086,released
130,4,2,1,1032,relay,2,35055,1,0,0,151682,151684,5,47,160383,160384,ack,2,160384,35056,ack,27,,,False,310.697813632,438.425292472,438.425292472,448.110292444,448.110292444,True,1,230924,516.006811086,released
130,7,7,1,1136,local,,35138,1,0,0,74689,74691,8,41,76135,76136,ack,0,76136,,,,,,,310.72,356.986292498,356.986292498,358.267292442,358.267292442,True,1,561950,823.924811086,released
130,2,2,1,1138,local,,35215,1,0,0,75676,75678,4,43,78265,78266,dack,0,96688,,,,,,,310.78,357.831293688,357.831293688,360.438293632,380.43829366,True,1,380478,654.196811086,released
130,8,7,1,1024,relay,7,35433,1,0,0,65013,65015,2,44,68101,68102,ack,0,68102,35434,ack,23,,,False,311.087812442,345.150295374,345.150295374,349.011295346,349.011295346,True,1,447394,712.449811086,released
130,7,7,1,1141,local,,35645,1,0,0,75979,75981,8,42,78814,78815,ack,0,78815,,,,,,,311.24,358.117292498,358.117292498,360.776292442,360.776292442,True,1,563668,825.744811086,released
130,4,2,1,1038,relay,2,35725,1,0,0,155727,155729,5,48,156717,156718,ack,0,156718,35726,ack,28,,,False,311.412813632,442.871292472,442.871292472,443.950292444,443.950292444,True,1,217380,503.578811086,released
130,2,2,1,1144,local,,35855,1,0,0,75740,75742,4,44,78263,78264,dack,0,96687,,,,,,,311.5,357.837293688,357.837293688,360.438293632,380.43829366,True,1,348000,625.037811086,released
130,8,7,1,1030,relay,7,35875,1,0,0,65424,65426,2,45,68098,68099,ack,0,68099,35876,ack,24,,,False,311.503812442,345.657295374,345.657295374,349.011295346,349.011295346,True,1,449194,714.009811086,released
130,3,3,1,1146,local,,36059,1,0,0,40492,40494,1,46,45426,45427,ack,0,45427,,,,,,,311.64,316.605108105,316.605108105,322.676108077,322.676108077,True,1,44826,321.942808077,released
130,5,5,1,1147,local,,36064,1,0,0,58874,58876,1,37,62961,62962,ack,0,62962,,,,,,,311.64,338.094111114,338.094111114,342.670111086,342.670111086,True,1,62207,341.689811086,released
130,3,3,1,1148,local,,36100,1,0,0,40884,40886,1,47,45423,45424,ack,0,45424,,,,,,,311.66,317.073108105,317.073108105,322.676108077,322.676108077,True,1,44967,322.215808077,released
130,4,2,1,1044,relay,2,36167,1,0,0,156724,156726,5,49,172862,172863,no_ack,2,172863,36168,ack,29,,,False,311.737813632,443.950292472,443.950292472,460.430000028,460.430000028,False,0,,,released
130,7,7,1,1150,local,,36252,1,0,0,75986,75988,8,43,81574,81575,ack,1,81575,,,,,,,311.76,358.117292498,358.117292498,363.649292442,363.649292442,True,1,583154,844.685811086,released
130,4,2,1,1058,relay,2,36404,1,0,0,160390,160392,5,50,161340,161341,ack,0,161341,36405,dack,30,,,False,312.010813632,448.110292472,448.110292472,449.007292444,449.007292444,True,1,234084,518.840811086,released
130,8,7,1,1060,relay,7,36714,1,0,0,65431,65433,2,46,68973,68974,ack,0,68974,36715,dack,30,,,False,312.426812442,345.657295374,345.657295374,350.142295346,350.142295346,True,1,451582,716.336811086,released
130,7,7,1,1155,local,,36855,1,0,0,76142,76144,8,44,83065,83066,dack,2,118960,,,,,,,312.54,358.26729247,358.26729247,365.040292442,405.04029247,True,1,633717,890.887811086,released
130,8,7,1,1066,relay,7,37036,1,0,0,66271,66273,2,47,68971,68972,dack,0,87570,37037,dack,31,,,False,312.803812442,346.723295374,346.723295374,350.142295346,370.142295374,True,1,453319,717.831811086,released
130,3,3,1,1158,local,,37167,1,0,0,41651,41653,1,48,45420,45421,ack,0,45421,,,,,,,312.86,317.853108105,317.853108105,322.676108077,322.676108077,True,1,45188,322.462808077,released
130,5,5,1,1159,local,,37172,1,0,0,59894,59896,1,38,67750,67751,ack,2,67751,,,,,,,312.86,339.030111114,339.030111114,348.546111086,348.546111086,True,1,67671,348.436811086,released
130,3,3,1,1160,local,,37206,1,0,0,41658,41660,1,49,46401,46402,ack,0,46402,,,,,,,312.88,317.853108105,317.853108105,323.651108077,323.651108077,True,1,46273,323.502808077,released
130,4,2,1,1071,relay,2,37282,1,0,0,161347,161349,5,51,169495,169496,ack,0,169496,37283,dack,32,,,False,313.011813632,449.007292472,449.007292472,456.807292444,456.807292444,True,1,209852,496.090811086,released
130,8,7,1,1048,relay,7,37365,1,0,0,66278,66280,2,48,69391,69392,dack,0,87969,37366,dack,27,,,False,313.076812442,346.723295374,346.723295374,350.649295346,370.649295374,True,1,453950,718.455811086,released
130,5,5,1,1164,local,,37598,1,0,0,61175,61177,1,39,68589,68590,ack,2,68590,,,,,,,313.32,340.473111114,340.473111114,349.664111086,349.664111086,True,1,68217,349.164811086,released
130,4,2,1,1083,relay,2,37677,1,0,0,169502,169504,5,52,174333,174334,ack,2,174334,37678,dack,33,,,False,313.414813632,456.807292472,456.807292472,461.877292444,461.877292444,True,1,210740,497.052811086,released
130,2,2,1,1166,local,,37821,1,0,0,76543,76545,4,45,79357,79358,dack,0,97474,,,,,,,313.54,358.585293688,358.585293688,361.348293632,381.34829366,True,1,348193,625.310811086,released
130,2,2,1,1167,local,,37842,1,0,0,76550,76552,4,46,79355,79356,dack,0,97473,,,,,,,313.56,358.585293688,358.585293688,361.348293632,381.34829366,True,1,348991,626.077811086,released
130,2,2,1,1168,local,,37864,1,0,0,93828,93830,4,47,100080,100081,dack,1,118436,,,,,,,313.58,377.058293688,377.058293688,384.475293632,404.47529366,True,1,394032,665.753811086,released
130,2,2,1,1170,local,,37906,1,0,0,96693,96695,4,48,98350,98351,dack,0,116782,,,,,,,313.6,380.438293688,380.438293688,382.603293632,402.60329366,True,1,374457,649.126811086,released
130,3,3,1,1171,local,,38086,1,0,0,43308,43310,1,50,46947,46948,ack,0,46948,,,,,,,313.76,319.790108105,319.790108105,324.652108077,324.652108077,True,1,46546,323.905808077,released
130,7,7,1,1172,local,,38272,1,0,0,76149,76151,8,45,78811,78812,ack,0,78812,,,,,,,313.92,358.26729247,358.26729247,360.776292442,360.776292442,False,0,,,released
130,7,7,1,1173,local,,38310,1,0,0,78821,78823,8,46,80376,80377,ack,0,80377,,,,,,,313.94,360.77629247,360.77629247,362.245292442,362.245292442,True,1,576563,836.989811086,released
130,4,2,1,1084,relay,2,38463,1,0,0,174340,174342,5,53,184090,184091,no_ack,2,184091,38464,dack,34,,,False,314.168813632,461.877292472,461.877292472,472.078000028,472.078000028,False,0,,,released
130,3,3,1,1178,local,,39063,1,0,0,43315,43317,1,51,46944,46945,ack,0,46945,,,,,,,315.02,319.790108105,319.790108105,324.652108077,324.652108077,True,1,46881,324.529808077,released
130,3,3,1,1179,local,,39085,1,0,0,43322,43324,1,52,47251,47252,ack,0,47252,,,,,,,315.04,319.790108105,319.790108105,324.987288077,324.987288077,True,1,47195,324.906808077,released
130,2,2,1,1180,local,,39166,1,0,0,96700,96702,4,49,98348,98349,dack,0,116781,,,,,,,315.1,380.438293688,380.438293688,382.603293632,402.60329366,True,1,407465,677.310811086,released
130,5,5,1,1181,local,,39316,1,0,0,61182,61184,1,40,64013,64014,ack,0,64014,,,,,,,315.22,340.473111114,340.473111114,343.970111086,343.970111086,True,1,63908,343.808811086,released
130,8,7,1,1072,relay,7,39790,1,0,0,66285,66287,2,49,69914,69915,dack,0,88670,39792,dack,32,,,False,315.910812442,346.723295374,346.723295374,351.351295346,371.351295374,True,1,462573,726.086811086,released
130,3,3,1,1185,local,,40016,1,0,0,43329,43331,1,53,47899,47900,ack,0,47900,,,,,,,316.06,319.790108105,319.790108105,325.767288077,325.767288077,True,1,47758,325.582808077,released
130,5,5,1,1186,local,,40021,1,0,0,61189,61191,1,41,65054,65055,ack,0,65055,,,,,,,316.06,340.473111114,340.473111114,345.153111086,345.153111086,True,1,64476,344.354811086,released
130,7,7,1,1187,local,,40156,1,0,0,78828,78830,8,47,80890,80891,ack,0,80891,,,,,,,316.18,360.77629247,360.77629247,362.791292442,362.791292442,False,0,,,released
130,8,7,1,1053,relay,7,40433,1,0,0,66292,66294,2,50,70245,70246,dack,0,89056,40434,dack,29,,,False,316.586812442,346.723295374,346.723295374,351.780295346,371.780295374,True,1,462354,725.735811086,released
130,5,4,1,962,relay,4,40508,1,0,0,61904,61906,1,42,66027,66028,ack,0,66028,40510,ack,18,,,False,316.612812444,341.331111114,341.331111114,346.518111086,346.518111086,True,1,65245,345.433811086,released
130,3,3,1,1191,local,,40542,1,0,0,45436,45438,1,54,48687,48688,ack,0,48688,,,,,,,316.62,322.676108105,322.676108105,326.781288077,326.781288077,True,1,48570,326.583808077,released
130,7,7,1,1193,local,,40800,1,0,0,79862,79864,8,48,81571,81572,ack,0,81572,,,,,,,316.96,361.59529247,361.59529247,363.649292442,363.649292442,True,1,584353,845.803811086,released
130,3,3,1,1194,local,,40917,1,0,0,45443,45445,1,55,48938,48939,ack,0,48939,,,,,,,317.08,322.676108105,322.676108105,327.119288077,327.119288077,True,1,48890,327.051808077,released
130,4,2,1,1093,relay,2,41011,1,0,0,184096,184098,5,54,187829,187830,ack,1,187830,41013,dack,35,,,False,317.223813632,472.078000056,472.078000056,475.657292444,475.657292444,True,1,235242,520.010811086,released
130,4,4,1,1196,local,,41295,1,0,0,187836,187838,5,55,191984,191985,ack,1,191985,,,,,,,317.46,475.657292472,475.657292472,479.726292444,479.726292444,True,1,262862,545.360811086,released
130,4,2,1,1067,relay,2,41465,1,0,0,191991,191993,5,56,193151,193152,ack,0,193152,41466,dack,31,,,False,317.717813632,479.726292472,479.726292472,480.532292444,480.532292444,True,1,274920,558.035811086,released
130,2,2,1,1199,local,,41617,1,0,0,96707,96709,4,50,99180,99181,dack,0,117397,,,,,,,317.84,380.438293688,380.438293688,383.526293632,403.52629366,True,1,395161,666.728811086,released
130,2,2,1,1200,local,,41689,1,0,0,97478,97480,4,51,101192,101193,dack,1,119790,,,,,,,317.86,381.348293688,381.348293688,385.593293632,405.59329366,True,1,382284,655.912811086,released
130,3,3,1,1201,local,,41693,1,0,0,45450,45452,1,56,49664,49665,ack,0,49665,,,,,,,317.86,322.676108105,322.676108105,328.042288077,328.042288077,True,1,49480,327.831808077,released
130,2,8,1,959,relay,8,42640,1,0,0,97485,97487,4,52,100077,100078,ack,0,100078,42642,ack,14,,,False,318.991815346,381.348293688,381.348293688,384.475293632,384.475293632,True,1,374722,649.464811086,released
130,8,8,1,1206,local,,42998,1,0,0,67229,67231,2,51,75361,75362,dack,2,112934,,,,,,,319.4,347.945295374,347.945295374,357.539295346,397.539295374,True,1,478111,740.425811086,released
130,3,3,1,1208,local,,43367,1,0,0,45457,45459,1,57,50433,50434,ack,0,50434,,,,,,,319.8,322.676108105,322.676108105,328.874288077,328.874288077,True,1,50068,328.468808077,released
130,5,5,1,1209,local,,43372,1,0,0,62968,62970,1,43,66024,66025,ack,0,66025,,,,,,,319.8,342.670111114,342.670111114,346.518111086,346.518111086,True,1,65689,346.005811086,released
130,3,3,1,1210,local,,43413,1,0,0,45464,45466,1,58,50430,50431,ack,0,50431,,,,,,,319.82,322.676108105,322.676108105,328.874288077,328.874288077,True,1,50376,328.806808077,released
130,3,3,1,1211,local,,43444,1,0,0,46408,46410,1,59,50764,50765,ack,0,50765,,,,,,,319.84,323.651108105,323.651108105,329.264288077,329.264288077,True,1,50682,329.196808077,released
130,5,5,1,1213,local,,44111,1,0,0,64020,64022,1,44,67410,67411,ack,0,67411,,,,,,,320.7,343.970111114,343.970111114,348.130111086,348.130111086,True,1,66642,347.097811086,released
130,5,4,1,968,relay,4,44705,1,0,0,64027,64029,1,45,67407,67408,ack,0,67408,44707,ack,19,,,False,321.786812444,343.970111114,343.970111114,348.130111086,348.130111086,True,1,66821,347.370811086,released
130,2,8,1,965,relay,8,44924,1,0,0,100086,100088,4,53,101189,101190,ack,0,101190,44926,ack,15,,,False,322.176815346,384.47529366,384.47529366,385.593293632,385.593293632,True,1,376072,650.530811086,released
130,8,8,1,1221,local,,45101,1,0,0,68108,68110,2,52,71737,71738,dack,0,90783,,,,,,,322.36,349.011295374,349.011295374,353.704295346,373.704295374,True,1,485324,747.458811086,released
130,4,4,1,1223,local,,45309,1,0,0,193158,193160,5,57,196506,196507,ack,1,196507,,,,,,,322.56,480.532292472,480.532292472,483.795292444,483.795292444,True,1,275716,558.945811086,released
130,3,3,1,1224,local,,45509,1,0,0,46954,46956,1,60,51689,51690,ack,0,51690,,,,,,,322.68,324.652108105,324.652108105,330.385108077,330.385108077,True,1,51141,329.625808077,released
130,5,5,1,1225,local,,45514,1,0,0,65061,65063,1,46,69112,69113,ack,0,69113,,,,,,,322.68,345.153111114,345.153111114,350.340111086,350.340111086,True,1,68937,350.113811086,released
130,3,3,1,1226,local,,45545,1,0,0,46961,46963,1,61,51686,51687,ack,0,51687,,,,,,,322.7,324.652108105,324.652108105,330.385108077,330.385108077,True,1,51286,329.911808077,released
130,5,5,1,1227,local,,45550,1,0,0,66034,66036,1,47,74765,74766,ack,2,74766,,,,,,,322.7,346.518111114,346.518111114,357.022111086,357.022111086,True,1,74564,356.912811086,released
130,3,3,1,1228,local,,45579,1,0,0,46968,46970,1,62,52142,52143,ack,0,52143,,,,,,,322.72,324.652108105,324.652108105,330.853108077,330.853108077,True,1,51913,330.639808077,released
130,3,3,1,1229,local,,45600,1,0,0,47258,47260,1,63,52865,52866,ack,0,52866,,,,,,,322.74,324.987288105,324.987288105,331.750108077,331.750108077,True,1,52671,331.510808077,released
130,3,3,1,1231,local,,46438,1,0,0,47906,47908,1,64,53518,53519,ack,0,53519,,,,,,,323.66,325.767288105,325.767288105,332.504108077,332.504108077,True,1,53426,332.394808077,released
130,3,3,1,1234,local,,46996,1,0,0,47913,47915,1,65,54794,54795,ack,0,54795,,,,,,,324.66,325.767288105,325.767288105,333.622108077,333.622108077,True,1,53952,332.888808077,released
130,3,3,1,1235,local,,47024,1,0,0,48326,48328,1,66,54791,54792,ack,0,54792,,,,,,,324.68,326.248288105,326.248288105,333.622108077,333.622108077,True,1,54406,333.265808077,released
130,3,3,1,1237,local,,47271,1,0,0,48694,48696,1,67,55701,55702,ack,0,55702,,,,,,,325.0,326.781288105,326.781288105,334.477288077,334.477288077,True,1,55345,334.188808077,released
130,2,8,1,971,relay,8,47383,1,0,0,101198,101200,4,54,102103,102104,ack,0,102104,47385,ack,16,,,False,325.192815346,385.59329366,385.59329366,386.399293632,386.399293632,True,1,439176,704.688811086,released
130,8,8,1,1239,local,,47551,1,0,0,68115,68117,2,53,71735,71736,dack,0,90782,,,,,,,325.3,349.011295374,349.011295374,353.704295346,373.704295374,True,1,457303,721.523811086,released
130,5,4,1,974,relay,4,47722,1,0,0,66041,66043,1,48,70979,70980,ack,0,70980,47724,ack,20,,,False,325.569812444,346.518111114,346.518111114,352.784111086,352.784111086,True,1,70020,351.504811086,released
